"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"PEG","Public Service Enterprise Group Incorporated","44.72","22622901054","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/peg",
"PCYO","Pure Cycle Corporation","7.25","172217210.5","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/pcyo",
"CTAA","Qwest Corporation","27.12","0","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctaa",
"CTBB","Qwest Corporation","25.28","0","n/a","2016","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctbb",
"CTDD","Qwest Corporation","25.39","0","n/a","2017","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctdd",
"CTU","Qwest Corporation","25.46","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctu",
"CTV","Qwest Corporation","25.76","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctv",
"CTW","Qwest Corporation","25.55","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctw",
"CTX","Qwest Corporation","25.76","3228233205.12","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctx",
"CTY","Qwest Corporation","25.14","0","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cty",
"CTZ","Qwest Corporation","25.7","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctz",
"RSG","Republic Services, Inc.","64.9","21941502135.3","n/a","1998","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/rsg",
"RGCO","RGC Resources Inc.","28.63","206860768.45","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/rgco",
"RMP","Rice Midstream Partners LP","20.53","2099659680.68","n/a","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/rmp",
"SCG","Scana Corporation","65.61","9376778924.37","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/scg",
"SRE","Sempra Energy","114.93","28828053951.3","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sre",
"SHEN","Shenandoah Telecommunications Co","30.85","1515031962.1","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHOR","ShoreTel, Inc.","5.8","395996415.2","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SJW","SJW Group","51.52","1056094724.16","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/sjw",
"SKM","SK Telecom Co., Ltd.","27.21","17308785963.18","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/skm",
"SKYS","Sky Solar Holdings, Ltd.","1.42","20255267.66","14264273","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/skys",
"SJI","South Jersey Industries, Inc.","34.43","2738837571.14","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sji",
"SXE","Southcross Energy Partners, L.P.","2.93","229001223.02","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sxe",
"SO","Southern Company (The)","47.88","47621389730.04","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/so",
"SOJA","Southern Company (The)","27.09","0","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/soja",
"SOJB","Southern Company (The)","25.56","0","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/sojb",
"SWX","Southwest Gas Holdings, Inc.","81.88","3894169485.48","n/a","n/a","Public Utilities","Oil & Gas Production","http://www.nasdaq.com/symbol/swx",
"SPKE","Spark Energy, Inc.","20.45","710342611","n/a","2014","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spke",
"SPKEP","Spark Energy, Inc.","26.645","0","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/spkep",
"SEP","Spectra Energy Partners, LP","44.91","14171526951.39","n/a","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/sep",
"SR","Spire Inc.","72","3474619128","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/sr",
"SPOK","Spok Holdings, Inc.","17.65","362368531.75","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/spok",
"S","Sprint Corporation","8.53","34072608676.27","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/s",
"STRP","Straight Path Communications Inc.","179.5","2279301590.5","n/a","2013","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/strp",
"SMLP","Summit Midstream Partners, LP","23.85","1724667387.3","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/smlp",
"SUNW","Sunworks, Inc.","2.06","46227767.84","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/sunw",
"TEGP","Tallgrass Energy GP, LP","25.99","4086393145.6","n/a","2015","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tegp",
"TEP","Tallgrass Energy Partners, LP","51.64","3740692433.04","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tep",
"TRGP","Targa Resources, Inc.","45.86","9102110506.5","n/a","2010","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trgp",
"TCP","TC PipeLines, LP","56.69","4015838930.13","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tcp",
"TEO","Telecom Argentina Stet - France Telecom S.A.","28","5425979188","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo",
"VIV","Telefonica Brasil S.A.","14.48","24452295201.6","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","10.88","54811318291.2","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef",
"TDA","Telephone and Data Systems, Inc.","25.24","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","26.21","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","26.39","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","26.35","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","28.4","3132884258.4","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds",
"TU","TELUS Corporation","36.04","21387852837.48","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tu",
"TVC","Tennessee Valley Authority","25.26","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","25.04","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve",
"GLBL","TerraForm Global, Inc.","5.05","878625517.55","n/a","2015","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/glbl",
"TERP","TerraForm Power, Inc.","12.25","1740919334","n/a","2014","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/terp",
"YORW","The York Water Company","36.45","468164383.2","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"TSU","TIM Participacoes S.A.","16.18","7834461089.1","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tsu",
"TMUS","T-Mobile US, Inc.","62.58","51993709808.46","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TMUSP","T-Mobile US, Inc.","101.93","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmusp",
"TAC","TransAlta Corporation","6.5","1871372535.5","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tac",
"TRP","TransCanada Corporation","51.46","44827028152.82","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trp",
"TGS","Transportadora De Gas Sa Ord B","14.99","2381896849.44","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tgs",
"TKC","Turkcell Iletisim Hizmetleri AS","8.71","7664800000","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tkc",
"HTM","U.S. Geothermal Inc.","4.6","87581401","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"UGI","UGI Corporation","50.69","8775585405.04","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","23.83","13259133437.68","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/ugp",
"USM","United States Cellular Corporation","38.66","3281642811.28","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","26.14","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","26.75","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","27.25","0","n/a","2015","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/uzc",
"UTL","UNITIL Corporation","51.22","722651967.7","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/utl",
"ECOL","US Ecology, Inc.","52.75","1151138035.5","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/ecol",
"USAC","USA Compression Partners, LP","17.47","1068782297.97","n/a","2013","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/usac",
"VVC","Vectren Corporation","60.18","4992145962.96","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/vvc",
"VEON","VEON Ltd.","4","5360109180","1340027295","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/veon",
"VZ","Verizon Communications Inc.","44.23","180430507102.41","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vz",
"VZA","Verizon Communications Inc.","26.78","0","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vza",
"VST","Vistra Energy Corp.","16.39","7008040002.48","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/vst",
"VVPR","VivoPower International PLC","3.74","50704627.38","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/vvpr",
"VOD","Vodafone Group Plc","29.77","12958649955.03","435292239","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vod",
"VG","Vonage Holdings Corp.","6.58","1461016508.14","n/a","2006","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/vg",
"WCN","Waste Connections, Inc.","63.93","16854175768.71","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wcn",
"WM","Waste Management, Inc.","75.37","33309074855.09","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/wm",
"WEC","WEC Energy Group, Inc.","63.37","19998255298.14","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wec",
"WR","Westar Energy, Inc.","50.37","7157243903.19","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wr",
"WSTL","Westell Technologies, Inc.","3.18","12352347.48","n/a","1995","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/wstl",
"WGP","Western Gas Equity Partners, LP","41.54","9094292797.8","n/a","2012","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wgp",
"WES","Western Gas Partners, LP","53.2","8201869802","n/a","2008","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wes",
"WGL","WGL Holdings Inc","85.18","4362834420","n/a","n/a","Public Utilities","Oil/Gas Transmission","http://www.nasdaq.com/symbol/wgl",
"WMB","Williams Companies, Inc. (The)","31.45","25986341076.2","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wmb",
"WPZ","Williams Partners LP","40.84","39717856840.36","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/wpz",
"WIN","Windstream Holdings, Inc.","3.9","742927785.6","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/win",
"XEL","Xcel Energy Inc.","47.42","24078115817.02","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/xel",
"ZAYO","Zayo Group Holdings, Inc.","32.8","8060667207.2","n/a","2014","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/zayo",
